ID,ID in paper,CAS,SMILES,Hydrogen evolution rate / µmol/h,EA* / V,EA / V,Sr / a.u.,Δσ / Å,H(CT) / Å,D(Δ) / a.u.,E(exciton binding) / eV,E(solvation) / eV,E(binding) / eV,S1-S0 / eV,S1-T1 / eV,pos_0,pos_1,group,fps_cluster,fps_pos0,fps_pos1,b3lypsoap_pos0,b3lypsoap_pos1,b3lyp_cluster,dft_pos0,dft_pos1,dft_cluster,num_rotatable_bounds,b3lypsoapval_pos0,b3lypsoapval_pos1
350,162,16433-88-8,Brc1ccc2c(c1)Cc1cc(Br)ccc1-2,0,1.122944845,-3.089555155,0.79331,-0.447,0.991,0.3222,0.330912257,-0.15010515,-0.535604019,4.2125,1.202297276,4.678195,3.0205584,1,4,3.829622,4.856777,3.3223605,9.284033,5,1.3870648,6.5888624,4,,2.2542922,8.078678
351,163,1646-54-4,Cc1c(C)c(Br)c(C)c(C)c1Br,0,1.090612694,-3.858387306,0.94473,-0.164,1.494,0.0906,0.775023215,-0.069826917,-0.598476344,4.949,0.636596935,7.6487255,-0.07147593,2,2,8.394993,7.4540734,9.701362,8.024597,3,2.1043444,7.4677825,4,,7.75347,9.214167
352,164,165190-76-1,c1csc(-c2ccc(-c3cccs3)c3nsnc23)c1,0.8399506,0.619668086,-1.639331914,0.69081,-0.929,1.402,2.5604,0.277951132,-0.173198564,-0.886688387,2.259,0.799912082,4.0546894,2.0848484,3,3,5.392015,8.593092,2.090063,7.659089,4,9.032163,3.743858,3,,1.9321852,5.980887
353,165,165617-59-4,Brc1c2c(c(Br)c3nsnc13)N=S=N2,0,1.411103564,-0.590396436,0.75344,0.421,1.591,0.0003,0.188576174,-0.253911906,-0.708029193,2.0015,1.264410334,1.2080703,1.5263168,4,2,10.155934,9.168602,0.61530566,8.363761,3,-0.87907964,3.019492,1,,-0.3185857,6.882402
354,166,16582-93-7,N#Cc1cc(F)c(F)c(F)c1F,0,2.170909136,-2.630490864,0.84074,0.197,1.513,1.1457,0.806832848,-0.186922828,-0.248379272,4.8014,1.451902041,0.49920192,0.750871,4,2,11.132825,8.88088,-0.19461241,6.290274,3,1.9519199,3.7643247,5,,0.023485465,4.996343
355,167,1667-12-5,OCc1ccc(-c2ccc(CO)cc2)cc1,0.00977332,1.137898174,-3.444401826,0.85119,-0.024,1.043,0.0058,0.357649797,-0.295072888,-0.49813692,4.5823,1.294327771,7.351767,0.7313385,2,5,4.141749,10.645084,8.757668,8.918854,1,0.6844087,7.417849,4,,6.5053883,10.251863
356,168,1689-64-1,OC1c2ccccc2-c2ccccc21,0,1.053629619,-3.313270381,0.84871,0.036,1.107,0.2618,0.410557981,-0.182710981,-0.413868549,4.3669,1.206093416,6.614705,2.2050977,1,4,4.2521286,7.5640917,7.301442,10.499446,5,0.763415,7.4850354,4,,5.5198402,9.883313
357,169,17132-78-4,N#Cc1cccnc1C#N,0,2.467589364,-1.951110636,0.42157,0.632,1.304,2.6215,0.993902921,-0.368977282,-0.293359022,4.4187,0.628323121,2.3843176,0.09182381,3,3,8.022986,11.122992,1.0443304,5.1140637,4,10.049397,6.0442286,3,,0.96667266,3.4470289
358,170,171408-84-7,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0,1.007383105,-2.980816895,0.5837,-0.491,1.612,4.1197,0.340462854,-0.20587743,-0.455118789,3.9882,0.97270547,6.2540636,3.2592585,1,4,3.7505217,5.183788,4.269037,9.312636,5,7.5570893,4.2908444,3,,3.1061258,8.423789
359,171,1714-29-0,Brc1ccc2ccc3cccc4ccc1c2c34,0.368647125,0.905010552,-2.511089448,0.90418,-0.071,2.149,0.2329,0.099998606,-0.132655632,-0.711240005,3.4161,1.346548187,6.1381016,3.286572,1,4,2.6444721,6.0956984,4.3900046,9.395877,5,-3.2135212,5.552407,1,,3.1829646,8.481976
360,172,172377-05-8,Nc1cc(Br)c(F)cc1Br,0,0.810606123,-3.567093877,0.73538,-0.263,1.392,1.4998,0.617610044,-0.180395409,-0.483812753,4.3777,0.280377344,1.8986624,2.5706847,4,2,9.508709,8.9406395,0.40105146,10.0345955,3,4.734162,7.8995924,2,,-1.0048264,7.834187
362,173,17432-38-1,Cc1c(C)c(C)c(C=O)c(C)c1C,0.844186464,0.752758532,-2.872241468,0.48984,0.598,1.453,2.3284,0.99446267,-0.164393531,-0.514235864,3.625,0.45316763,7.899721,-0.23902717,2,2,8.3017435,7.453574,9.707805,7.7808437,3,7.708435,7.793517,2,,7.8744826,9.557417
363,174,175278-16-7,N#Cc1ccc(C#N)c(OC(F)(F)F)c1,0.152645144,2.513956355,-1.926343645,0.80141,0.441,1.634,0.7758,0.554895212,-0.308819574,-0.333001068,4.4403,1.452387518,1.5881599,0.9360671,4,3,7.439451,11.977857,0.5294868,6.588589,4,0.802003,2.9450955,5,,0.572485,5.489856
364,175,175278-32-7,CCc1cc(C#N)ccc1C#N,0,2.385984145,-2.164515855,0.81493,0.506,1.523,0.5213,0.531992164,-0.29593535,-0.232616172,4.5505,1.501582882,5.0125804,-0.5819097,3,3,7.4029403,11.961505,5.5053935,5.7247543,4,0.75150895,3.0057607,5,,4.5675235,3.7734458
365,176,1761-61-1,O=Cc1cc(Br)ccc1O,10.49110383,1.265572752,-2.465027248,0.47965,0.675,1.241,2.4549,0.706378794,-0.285886816,-0.468484607,3.7306,0.583225779,3.19742,3.9164,5,3,6.9144306,7.159146,2.5097127,10.532138,4,9.023737,8.356995,2,,1.1476154,9.305414
366,177,17788-94-2,Brc1ccc(-c2ccc(-c3ccc(Br)cc3)cc2)cc1,0,1.109715443,-2.912384557,0.8346,-0.324,3.848,0.0033,0.304298602,-0.182612313,-0.661941293,4.0221,0.943968977,5.065213,2.8927658,1,1,1.7881143,11.262789,3.3828206,9.266293,2,-3.4295616,4.5968556,1,,2.3754246,7.903271
367,178,17823-40-4,N#Cc1c(F)c(F)c(Br)c(F)c1F,0,2.252170717,-2.286529283,0.79752,0.29,1.551,1.1588,0.744388045,-0.179322195,-0.273074516,4.5387,0.205588719,0.44751492,0.7636162,4,2,11.347849,8.664992,-0.30140913,6.2309194,3,2.855607,3.2207286,5,,-0.041994616,4.825584
368,179,1802-29-5,N#Cc1ccc(-c2ccc(C#N)cn2)nc1,0,2.112807681,-1.715692319,0.48916,0.816,1.734,0.0008,0.422912232,-0.35441442,-0.480475694,3.8285,0.886139468,2.6773434,0.22497302,3,3,6.187003,11.017995,1.4666204,5.013069,4,-0.27637932,3.9442127,5,,1.3714756,3.569426
369,180,181058-08-2,CCc1c(CBr)c(CC)c(CBr)c(CC)c1CBr,0,1.433356562,-2.910343438,0.88023,0.42,1.357,0.3304,0.710224,-0.241045315,-0.41797279,4.3437,0.889437532,8.036486,-0.24881011,2,2,8.270341,7.3927093,9.67709,7.8175673,3,0.5986617,5.281611,5,,7.8618503,9.471516
370,181,1829-33-0,O=Cc1cc(O)cc(Cl)c1,0.000188924,1.365200382,-2.409099618,0.48539,0.657,1.267,2.3583,0.820227922,-0.248513864,-0.383640593,3.7743,0.591069654,4.274229,4.868048,5,3,7.1720433,8.296248,2.829787,11.107849,4,9.0137825,8.320947,2,,1.2666851,9.968513
372,182,1835-49-0,N#Cc1c(F)c(F)c(C#N)c(F)c1F,8.13,2.535499124,-1.597200876,0.73649,0.56,1.142,0.0001,0.677602238,-0.272650069,-0.252273279,4.1327,1.088913014,0.39350146,0.7665142,4,2,11.415354,8.798935,-0.21086696,6.110108,3,0.1380965,2.652598,5,,0.053372387,4.7133183
373,183,1835-65-0,N#Cc1c(F)c(F)c(F)c(F)c1C#N,4.239810161,2.623126791,-1.789973209,0.85666,0.117,1.583,0.9349,0.723322975,-0.292725723,-0.280593595,4.4131,1.302182748,0.5213387,0.91787976,4,2,11.450516,8.7804365,-0.15921548,6.0945907,3,0.8241846,2.89515,5,,0.06533095,4.668852
374,184,18511-71-2,Brc1ccnc(-c2cc(Br)ccn2)c1,0,1.853949433,-2.486350567,0.50828,0.28,1.81,0.0031,0.504421893,-0.136405077,-0.364457524,4.3403,1.036893117,3.004525,2.2385721,4,3,6.261185,10.06482,1.9749811,8.752117,4,-0.83044267,4.5107126,1,,0.89332443,7.5374136
375,185,18791-99-6,N#Cc1cc(Br)cs1,0,1.972939418,-2.536360582,0.71583,-0.24,1.757,2.9945,0.424622167,-0.198821268,-0.273592179,4.5093,0.527223291,1.5830644,2.214406,4,3,7.7096663,10.601082,1.3274462,8.194787,4,8.830502,5.1088786,3,,0.6893247,6.692234
376,186,18853-32-2,N#Cc1cscc1C#N,0,2.10479298,-3.03800702,0.90746,0.068,1.622,0.0956,0.834725455,-0.366257295,-0.329421319,5.1428,1.847734727,2.2493644,0.4165977,4,3,8.278819,11.805455,1.1038803,5.2071733,4,1.0815715,4.292724,5,,0.9833142,3.7124858
377,187,188813-02-7,O=Cc1cc(F)cc(Br)c1,0.079487243,1.451535813,-2.291364187,0.48448,0.657,1.209,2.4083,1.145392627,-0.1580084,-0.321029329,3.7429,0.514318877,3.3712106,3.6219678,5,3,7.3491006,8.544835,2.2982352,10.573901,4,9.900329,7.888371,2,,0.99091756,9.254072
378,188,189367-54-2,CCCCCCC1(CCCCCC)c2cc(Br)ccc2-c2ccc(Br)cc21,0,1.078243316,-3.064956684,0.79589,-0.381,1.326,0.2895,0.356077161,-0.141715362,-0.636041196,4.1432,1.179419376,8.459527,-0.26552567,2,4,3.8610163,4.3600144,9.6599245,7.645903,5,1.3156749,6.6063333,4,,8.117049,9.992728
379,189,1897-41-2,N#Cc1c(Cl)c(Cl)c(C#N)c(Cl)c1Cl,1.435767724,2.471448789,-1.299351211,0.68582,0.013,1.371,0.0004,0.532933494,-0.25627684,-0.496692751,3.7708,0.939832859,2.1146011,0.53780556,4,2,11.3938265,8.820236,0.47918636,5.7284584,3,-0.10572499,2.545821,5,,0.6854945,4.195886
380,190,191-07-1,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,0,0.490625671,-2.743374329,0.9674,0.026,2.23,0,0.556129131,-0.17073937,-0.940434512,3.234,0.58208383,6.295764,3.42389,1,4,2.652789,6.13826,5.6592097,10.042825,5,-2.2565165,5.885935,1,,4.2349057,8.825121
382,191,19485-35-9,Cn1cnc(C#N)c1C#N,0.039720176,2.416733893,-2.465166107,0.84112,0.091,1.486,1.0297,0.41846839,-0.452202091,-0.361859249,4.8819,1.821649893,2.4277263,-0.3288716,3,3,8.087375,11.279898,0.860888,5.0191255,4,1.7726119,3.7339659,5,,0.92776126,3.3388023
383,192,1951-36-6,O=Cc1cc(O)c(C=O)cc1O,0,1.2102021,-1.8298979,0.65768,0.58,0.734,0.0005,0.532055489,-0.3939578,-0.586186883,3.0401,0.997677579,4.713524,5.8263235,5,3,7.2518964,7.2459292,4.419361,12.766419,4,0.38581583,4.634486,5,,3.0551474,12.208852
385,193,196207-58-6,CCCCCCCCC1(CCCCCCCC)c2cc(B3OC(C)(C)C(C)(C)O3)ccc2-c2ccc(B3OC(C)(C)C(C)(C)O3)cc21,0.034173333,1.085540776,-2.848259224,0.80071,0.406,2.235,0.0798,0.35696486,-0.275866255,-0.162648013,3.9338,1.12840744,8.546679,-0.37273636,2,4,3.6184423,3.8498154,9.969378,7.507701,5,-1.9540879,5.3889756,1,,8.265793,9.894927
386,194,198084-12-7,O=Cc1ccc(-c2cncnc2)cc1,2.579244814,1.469995126,-2.222304874,0.47129,1.168,1.635,3.2216,0.890412095,-0.284646416,-0.407125106,3.6923,0.680168866,4.7714477,0.5041077,3,1,3.4144244,10.024491,4.0363398,6.930053,2,11.533955,4.890595,3,,3.7295597,5.506329
387,195,19814-75-6,CC1(C)c2ccccc2Oc2ccccc21,0.013211651,0.689266821,-3.963133179,0.78961,0.345,1.25,0.3636,0.549656004,-0.123976941,-0.512417467,4.6524,0.964538815,7.831762,0.64278036,2,4,3.5467048,7.665551,8.399233,8.930801,5,2.4049368,8.242213,4,,6.446901,9.725586
388,196,198-55-0,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,1.251359068,0.413197968,-2.262502032,0.89742,0.011,1.861,0,0.133446093,-0.166623307,-0.780114043,2.6757,1.12356674,6.4599075,3.2586162,1,4,2.8353806,6.2464275,5.649639,9.836552,5,-2.8621607,5.926199,1,,4.329448,8.6821165
389,197,198964-46-4,CCCCCCCCC1(CCCCCCCC)c2cc(Br)ccc2-c2ccc(Br)cc21,0,1.088554525,-3.061545475,0.79362,-0.39,1.343,0.2757,0.346970596,-0.144256897,-0.366370982,4.1501,1.184400676,8.467807,-0.3176306,2,4,3.8589702,4.2885556,9.672824,7.652363,5,1.2759255,6.580223,4,,8.107854,10.022377
390,198,20248-86-6,BrCc1ccc(-c2ccc(CBr)cc2)cc1,0,1.438017033,-2.665782967,0.80044,0.753,1.007,0.3306,0.283656133,-0.26751293,-0.640536094,4.1038,0.954639888,6.6502404,1.0108587,2,5,4.388062,10.721654,9.31169,8.407687,1,0.46043557,4.6928635,5,,7.2032127,8.930277
391,199,203450-08-2,Fc1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,0,1.713403264,-2.320196736,0.78605,-0.764,2.481,2.178,0.503918833,-0.180914056,-0.969855118,4.0336,0.810031149,5.3188877,0.24374774,3,1,1.1959695,10.300832,5.9724665,6.9748983,2,5.812491,5.5918627,2,,4.540507,4.7613773
393,200,20577-26-8,N#Cc1cccnc1Br,0,2.314506857,-2.396693143,0.40683,0.394,1.411,2.9445,0.639410981,-0.26527861,-0.349042002,4.7112,0.859601974,0.5443943,2.8664615,4,3,8.009486,10.984781,-0.35360476,8.579211,4,9.901881,5.796519,3,,-1.280995,6.735905
394,201,206201-64-1,N#Cc1ccc(C=O)nc1,0.138821893,1.679256425,-1.679443575,0.50582,0.787,1.702,2.8973,1.470459315,-0.27320635,-0.196837628,3.3587,0.487894391,3.7440913,0.49360886,3,3,7.0650134,10.314775,3.1041331,6.5638003,4,11.421626,5.845596,3,,2.7827003,5.4247265
395,202,20730-07-8,N#Cc1ccc(C#N)nc1,0.061670038,2.486707839,-1.797992161,0.44224,0.83,1.023,2.1266,0.933831385,-0.347834538,-0.190236023,4.2847,0.636962927,2.3174896,0.073337406,3,3,7.1682014,10.8633795,1.015514,5.140607,4,9.981951,6.139173,3,,1.0553527,3.569903
397,203,208-96-8,C1=Cc2cccc3cccc1c23,0,0.792549403,-2.317350597,0.6817,0.396,1.615,1.1323,0.662960242,-0.116705429,-0.437122103,3.1099,0.823693561,6.655862,2.6278331,1,4,3.7151437,7.028875,5.9608088,9.605847,5,5.0454936,6.6290593,2,,4.745445,8.522765
398,204,20964-63-0,N#Cc1c(O)[nH]c(=O)c(C#N)c1-c1ccccc1,0,1.700994329,-2.149805671,0.71046,-0.117,1.607,1.484,0.422862613,-0.600042744,-0.580544545,3.8508,1.34172825,3.7093356,1.1024804,3,3,4.7733493,9.427584,3.064514,6.5719886,4,3.3862941,4.475614,5,,2.698298,5.5221167
399,205,210992-28-2,N#Cc1cc(N)cc(F)c1,0,1.047629808,-3.035470192,0.68415,0.173,1.473,3.0501,0.564815975,-0.314067682,-0.297433086,4.0831,1.156247729,4.4473414,-0.7343329,3,3,6.6820893,11.925499,6.296829,5.610247,4,6.929659,5.1202908,2,,5.3070045,3.9946032
400,206,21240-56-2,Cn1c2ccccc2c2cc(C=O)ccc21,2.489410827,0.859976686,-2.921823314,0.62787,-0.181,2.196,6.1358,0.338470338,-0.27929145,-0.62264993,3.7818,0.661675005,6.0517187,1.0074227,2,4,2.8025599,4.6667233,4.424565,7.5881066,5,9.056585,2.241515,3,,4.117825,5.685165
401,207,214360-73-3,CC1(C)OB(c2ccc(N)cc2)OC1(C)C,0.07610268,0.70005552,-4.02604448,0.77614,-0.313,1.531,1.2705,0.45163117,-0.317049686,-0.33793245,4.7261,1.391061629,8.522903,-0.72127324,2,4,3.128259,3.4561918,10.539206,7.256598,5,5.0656633,8.220308,2,,9.062597,9.728097
402,208,21524-39-0,N#Cc1cccc(F)c1F,0,2.058873615,-2.763026385,0.81655,0.324,1.442,1.4441,0.794500538,-0.205488853,-0.268333325,4.8219,1.357267535,1.8104264,1.0820965,4,2,8.957175,10.501358,0.6534389,6.7391667,3,2.1662252,3.696664,5,,0.5708049,5.655087
403,209,217-59-4,c1ccc2c(c1)c1ccccc1c1ccccc21,0.021968629,0.789014252,-3.229085748,0.96171,0.031,2.07,0.0013,0.67344573,-0.164537643,-0.671477436,4.0181,0.770067409,6.7382226,2.9578667,1,4,2.712004,6.9103665,5.857858,9.69968,5,-2.201677,5.802884,1,,4.646422,8.518403
404,210,218-01-9,c1ccc2c(c1)ccc1c3ccccc3ccc21,0,0.820920273,-2.904379727,0.88203,0.106,2.2,0,0.287406844,-0.162404358,-0.679932474,3.7253,1.118533113,6.7603364,2.9298153,1,4,2.9381256,6.3418517,5.834803,9.614011,5,-2.391007,5.662242,1,,4.7228184,8.49479
405,211,21943-15-7,O=c1[nH]cc(Br)nc1Br,0,1.543007879,-2.205092121,0.71138,-0.654,1.626,0.9175,0.450902098,-0.375198656,-0.648094951,3.7481,1.471639622,1.0635087,2.428004,4,2,8.4559145,9.140681,0.5786221,9.180394,3,2.6793437,4.70401,5,,-0.6613191,7.6029296
406,212,21988-87-4,Cc1c(CBr)c(C)c(CBr)c(C)c1CBr,0,1.380023234,-2.981276766,0.88201,0.406,1.038,0.2409,0.728914623,-0.256339698,-0.211716407,4.3613,0.89744745,7.7714844,-0.1764422,2,2,8.34813,7.4517436,9.719959,8.011099,3,0.56397355,5.3739386,5,,7.7888265,9.284308
407,213,220616-68-2,O=c1cc(Br)[nH]c(Br)c1,0,1.00359086,-3.33710914,0.43591,0.509,1.396,3.0154,1.043657619,-0.309159824,-0.517777519,4.3407,0.645770952,1.8683077,3.030244,4,2,8.490488,8.737179,1.1754758,9.191046,3,7.5654154,7.707778,2,,-0.18698797,8.025695
408,214,22112-84-1,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,0,0.133513315,-1.902686685,0.85857,-0.733,2.607,0.1445,0.154463394,-0.82503682,-1.019838428,2.0362,0.613602842,7.989132,2.020454,2,1,1.1469938,11.210077,6.584784,6.66499,2,-3.4536076,4.4052863,1,,5.5890164,4.8551354
409,215,22115-41-9,N#Cc1ccccc1CBr,0,2.178093813,-2.547006187,0.81001,0.05,1.306,1.0662,0.57128403,-0.272211777,-0.301295476,4.7251,1.155266626,5.023449,0.13325453,3,3,5.536796,10.3813925,3.9204714,7.85881,4,1.8146524,3.7677531,5,,1.8095973,7.830198
410,216,221241-11-8,Nc1c(Br)cnc(Br)c1N,0,0.892977156,-3.797822844,0.83737,-0.22,1.381,1.5068,0.618196196,-0.259799887,-0.499365762,4.6908,1.043984926,1.2860421,2.8101997,4,2,9.270139,9.3421545,0.088789515,9.631881,3,4.9294357,8.072094,2,,-1.3108836,7.6940603
411,217,221295-04-1,N#Cc1cnc(Br)cn1,0.721289287,2.105621781,-1.936278219,0.57139,0.07,1.558,0.7268,1.065025354,-0.232291984,-0.223122496,4.0419,0.636332985,1.9379488,0.05124358,4,3,7.426047,10.697847,0.23737162,8.342171,4,2.5554361,3.093459,5,,-0.709045,6.8690214
412,218,2215-76-1,O=Cc1ccc(Oc2ccc(C=O)cc2)cc1,2.415047438,1.396967849,-2.429732151,0.49523,0.509,1.739,2.4889,0.572133776,-0.314764971,-0.505392652,3.8267,0.55108352,5.1143665,4.3907104,1,1,3.725442,9.968017,5.7955966,11.548921,2,9.11219,8.309176,2,,4.769483,11.227665
413,219,2233-18-3,Cc1cc(C=O)cc(C)c1O,0.007598964,1.000905371,-2.933994629,0.46859,0.732,1.39,2.412,0.799565733,-0.261196126,-0.380040144,3.9349,0.744114196,2.9276364,6.004496,5,3,7.0253286,7.679501,9.632938,9.905853,4,7.7251997,8.0442,2,,6.442465,11.52689
414,220,223463-14-7,OB(O)c1ccc(Br)nc1,0,1.911118258,-3.111081742,0.50623,0.208,1.185,2.0992,0.777102461,-0.374122177,-0.609009471,5.0222,1.498322206,3.7831593,6.017681,5,3,7.3678713,10.15777,3.3405604,12.357389,4,3.4333494,3.8758469,5,,5.774952,13.255914
415,221,2237-30-1,N#Cc1cccc(N)c1,0,0.912344559,-3.159955441,0.67966,0.174,1.602,3.0224,0.559072376,-0.319552663,-0.283154464,4.0723,1.163505555,4.577324,-0.960054,3,3,6.8742633,11.933052,6.675522,5.768695,4,6.812759,5.304124,2,,5.6114054,4.150574
416,222,2243-62-1,Nc1cccc2c(N)cccc12,0,0.161839149,-3.649560851,0.85418,-0.11,0.753,0.0443,0.32748001,-0.314528668,-0.393276898,3.8114,1.348436134,5.4320846,-0.9524441,3,4,3.3424995,7.2773533,7.288353,6.275393,5,1.5548676,8.900244,4,,5.988988,4.849924
417,223,22856-30-0,N#Cc1cc2ccccc2cc1C#N,0.40097945,1.675384091,-2.251815909,0.89088,0.175,2.266,1.9488,0.418955012,-0.374865481,-0.436740442,3.9272,1.266698097,3.6145585,1.27778,3,3,5.1040707,9.743332,2.3333921,4.6089177,4,3.8741744,4.38311,5,,2.188937,3.6115365
418,224,2373-98-0,Nc1ccc(-c2ccc(N)c(O)c2)cc1O,0.103952853,0.066913639,-4.004886361,0.76233,-0.601,1.103,0.0566,0.306723099,-0.481853211,-0.35551494,4.0718,1.195115316,6.146348,-0.6007764,3,4,4.385163,5.5109115,7.9479856,7.142062,5,1.4765955,9.053006,4,,5.550858,12.126974
420,225,23872-19-7,O=C1Cc2cc(Br)cc(Br)c2N1,0,1.050283102,-3.479816898,0.75946,-0.455,1.622,0.7642,0.611806297,-0.239711417,-0.432160665,4.5301,0.935974841,2.6842694,2.982711,4,2,8.820947,8.44648,2.1481638,10.125119,3,2.6510708,7.4043565,4,,1.1386905,8.720238
421,226,23912-79-0,O=c1c2ccccc2c(=O)c2cc3c(=O)c4ccccc4c(=O)c3cc12,0,1.944975717,-0.872524283,0.57408,-0.144,2.375,0.0007,0.940449647,-0.353294104,-0.976887269,2.8175,0.346331277,5.8939366,4.023196,1,4,2.8338733,6.8682094,5.2933974,10.790787,5,-1.9336468,3.0481298,1,,3.738185,10.051114
423,227,2420-16-8,O=Cc1ccc(O)c(Cl)c1,0.066138679,1.210615712,-2.679184288,0.47601,0.724,1.376,2.4186,0.941059042,-0.309578144,-0.369258686,3.8898,0.605230034,4.2200985,4.7561345,5,3,6.533473,7.700041,2.8367465,11.112516,4,8.468588,8.249766,2,,1.283272,9.953617
424,228,2437-49-2,Oc1c(Br)cc(Br)c(O)c1Br,0,0.901594626,-3.233105374,0.51091,0.662,1.913,0.8093,0.866349179,-0.183245248,-0.432441919,4.1347,0.317993157,2.3887196,3.3808851,4,2,9.225395,8.414612,1.645745,10.0729265,3,3.611773,7.207143,4,,0.51581186,8.787676
425,229,2448-55-7,N#CC1=C(C#N)SC(C#N)=C(C#N)S1,0,2.025290015,-0.747009985,0.60618,0.388,0.882,1.2149,0.822243341,-0.442177366,-0.41419088,2.7723,0.689502233,1.883561,0.46586606,4,3,8.4398985,11.735318,0.67617995,5.499632,4,9.919907,6.1814218,3,,0.7088676,3.792008
426,230,24650-42-8,COC(OC)(C(=O)c1ccccc1)c1ccccc1,1.183641776,0.946007317,-2.580392683,0.52871,0.246,1.284,2.0904,1.221294044,-0.253011484,-0.414323835,3.5264,0.412321074,7.7917414,0.40936586,2,1,2.0664814,9.36139,8.785779,9.005773,2,7.828227,7.8431087,2,,6.814396,11.259946
427,231,24677-78-9,O=Cc1cccc(O)c1O,0,0.979434352,-2.497465648,0.59877,0.155,1.41,3.371,0.629909914,-0.17122784,0.095815019,3.4769,1.188337281,4.412764,5.848621,5,3,6.7276325,7.0129175,4.032041,12.579689,4,7.32471,4.782307,3,,3.3568876,12.2446995
428,232,2475-45-8,Nc1ccc(N)c2c1C(=O)c1c(N)ccc(N)c1C2=O,0,-0.036232959,-1.964232959,0.7374,-0.298,1.272,0.0768,0.227891489,-0.421118623,-0.701751065,1.928,0.925940157,5.6438646,-0.5934072,3,4,4.3197207,5.3342752,6.794902,6.043511,5,-2.756711,6.17238,1,,5.633259,4.346401
429,233,24964-64-5,N#Cc1cccc(C=O)c1,0.203955402,1.481118102,-2.271581898,0.47728,0.686,1.156,2.4477,1.638111296,-0.295724299,-0.332577963,3.7527,0.512127605,4.3738494,1.0896235,3,3,6.2322683,10.079599,3.5650773,6.9862714,4,10.007667,7.7704997,2,,3.3973575,5.5696874
430,234,25373-20-0,O=Cc1sc(C=O)c(Br)c1Br,0.166938489,1.901427934,-1.310772066,0.47294,0.469,1.873,3.6394,0.826396655,-0.237849619,-0.522460385,3.2122,0.424184166,2.3191273,3.312165,4,2,8.221202,8.583682,1.5516243,9.828219,3,11.1936,5.645724,3,,0.3132146,8.594401
431,235,25570-02-9,Cc1cc(C)cc(-c2cc(C)cc(C)c2)c1,0,1.141308996,-3.605191004,0.8585,0.035,1.373,0,0.312414879,-0.115330605,-0.452003001,4.7465,1.387840764,7.708556,0.06951502,2,4,4.5695224,5.6697965,8.562403,8.033726,5,0.66932887,7.2851486,4,,7.153145,9.595326
432,236,25813-25-6,O=c1c(Br)c[nH]cc1Br,0.000383959,1.157081386,-3.458518614,0.42504,0.559,1.273,3.1272,0.683247741,-0.541707322,-0.362660743,4.6156,0.745516422,1.8458321,3.0207946,4,2,8.520912,8.89238,1.2859217,9.24095,3,7.332164,7.9030275,2,,-0.20387763,8.001977
433,237,25871-69-6,O=C(c1ccccc1)c1cc(C(=O)c2ccccc2)cc(C(=O)c2ccccc2)c1,14.1912606,1.478985177,-2.132614823,0.55148,-0.061,2.08,0.6733,0.955436835,-0.390036978,-0.789173809,3.6116,0.488873862,7.144407,3.3706968,1,1,1.3477181,9.406148,6.483948,10.953549,2,-2.1998718,3.6176271,1,,4.723275,10.157369
435,238,266349-83-1,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4ccc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)cc4)cc3)n2)cc1,0,1.462068497,-1.995431503,0.749,1.629,4.43,0.0002,0.314520882,-0.341814473,-1.899272656,3.4575,0.77023299,5.446258,0.3880685,3,1,0.6149301,10.249165,5.9688787,7.020305,2,-1.0396105,3.243832,1,,4.5265603,4.69742
436,239,2672-58-4,COC(=O)c1cc(C(=O)OC)cc(C(=O)OC)c1,0.019848107,2.120718616,-2.538981384,0.91894,0.325,1.497,0.0006,1.000294754,-0.308100189,-0.678341734,4.6597,1.051478891,2.7704003,6.53084,5,5,3.095055,13.361862,10.353346,10.673533,1,0.15862459,3.7465127,5,,6.9365835,12.8459835
437,240,2674-34-2,COc1cc(Br)c(OC)cc1Br,0,1.10023999,-3.60336001,0.80408,-0.374,1.434,0.6726,0.588964652,-0.18782627,-0.625705226,4.7036,0.299683217,2.5338595,5.926046,5,2,8.998512,8.088841,10.151871,10.046131,3,2.631362,7.163569,4,,6.9423847,12.255186
438,241,269410-08-4,CC1(C)OB(c2cn[nH]c2)OC1(C)C,0,1.834247112,-4.485652888,0.76753,0.135,1.559,1.305,0.605659065,-0.294488961,-0.388950681,6.3199,1.827200944,8.566513,-0.6812227,2,4,3.128548,3.4512157,10.568243,7.1891575,5,2.4304693,6.6017857,4,,9.1252575,9.691596
440,242,273-13-2,c1ccc2nsnc2c1,0,1.706675519,-2.002424481,0.75834,0.185,1.513,2.9322,0.442678111,-0.135531267,-0.373970224,3.7091,1.47023677,4.2514997,-0.2746765,3,1,3.476109,8.311295,2.7272346,6.268757,2,8.508816,4.7055564,3,,2.5825353,5.0150695
